currentPrice,previousClose,open,dayLow,dayHigh,bid,dividendYield,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,returnOnAssets,returnOnEquity,bookValue,priceToBook,volume,fiftyTwoWeekRange,marketCap,trailingPE,symbol,timestamp
488.195,493.54,467.415,462.1,505.8451,486.51,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010815917,8252556,395.66 - 539.0,1054403592192,11.832163,BRK-B,2025-04-07 12:38:21.327103
488.625,493.54,467.415,462.1,505.8451,486.57,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010825443,8263048,395.66 - 539.0,1055332302848,11.842584,BRK-B,2025-04-07 12:39:23.948115
489.09,493.54,467.415,462.1,505.8451,487.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010835745,8271151,395.66 - 539.0,1056336576512,11.853854,BRK-B,2025-04-07 12:40:26.051075
488.0631,493.54,467.415,462.1,505.8451,487.67,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010812995,8286928,395.66 - 539.0,1054118707200,11.828966,BRK-B,2025-04-07 12:41:28.167093
489.325,493.54,467.415,462.1,505.8451,487.62,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010840952,8292745,395.66 - 539.0,1056844218368,11.8595495,BRK-B,2025-04-07 12:42:31.016681
490.0901,493.54,467.415,462.1,505.8451,487.03,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010857902,8315177,395.66 - 539.0,1058496577536,11.878093,BRK-B,2025-04-07 12:43:33.154245
489.57,493.54,467.415,462.1,505.8451,488.21,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010846381,8322296,395.66 - 539.0,1057373356032,11.865488,BRK-B,2025-04-07 12:44:35.390729
490.4999,493.54,467.415,462.1,505.8451,488.2,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010866981,8329583,395.66 - 539.0,1059381706752,11.888025,BRK-B,2025-04-07 12:45:38.770325
490.175,493.54,467.415,462.1,505.8451,487.77,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010858565,8356637,395.66 - 539.0,1058561196032,11.878818,BRK-B,2025-04-07 12:46:40.874004
491.105,493.54,467.415,462.1,505.8451,486.2,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010880388,8376652,395.66 - 539.0,1060688625664,11.902691,BRK-B,2025-04-07 12:47:43.402305
491.19,493.54,467.415,462.1,505.8451,486.22,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010882271,8387300,395.66 - 539.0,1060872192000,11.904751,BRK-B,2025-04-07 12:48:45.755524
490.645,493.54,467.415,462.1,505.8451,486.76,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010866431,8408637,395.66 - 539.0,1059327967232,11.887422,BRK-B,2025-04-07 12:49:48.168270
491.3,493.54,467.415,462.1,505.8451,486.96,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010884708,8431301,395.66 - 539.0,1061109760000,11.907416,BRK-B,2025-04-07 12:50:50.624352
491.47,493.54,467.415,462.1,505.8451,488.81,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010888474,8451023,395.66 - 539.0,1061476958208,11.911537,BRK-B,2025-04-07 12:51:52.729166
491.04,493.54,467.415,462.1,505.8451,488.61,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.00108764,8484198,395.66 - 539.0,1060299800576,11.898328,BRK-B,2025-04-07 12:52:54.863047
491.015,493.54,467.415,462.1,505.8451,487.34,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010878394,8508567,395.66 - 539.0,1060494245888,11.90051,BRK-B,2025-04-07 12:53:56.987140
491.0,493.54,467.415,462.1,505.8451,488.25,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010878062,8523308,395.66 - 539.0,1060461805568,11.900146,BRK-B,2025-04-07 12:54:59.467149
490.892,493.54,467.415,462.1,505.8451,487.58,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010875668,8531330,395.66 - 539.0,1060228562944,11.897529,BRK-B,2025-04-07 12:56:01.744470
490.875,493.54,467.415,462.1,505.8451,488.22,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010875292,8546549,395.66 - 539.0,1060191862784,11.897117,BRK-B,2025-04-07 12:57:04.101214
491.245,493.54,467.415,462.1,505.8451,489.43,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010883489,8558141,395.66 - 539.0,1060990943232,11.906084,BRK-B,2025-04-07 12:58:06.354005
492.225,493.54,467.415,462.1,505.8451,489.6,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010905202,8568231,395.66 - 539.0,1063107624960,11.929836,BRK-B,2025-04-07 12:59:08.577775
492.8931,493.54,467.415,462.1,505.8451,489.24,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010920003,8575336,395.66 - 539.0,1064550531072,11.946028,BRK-B,2025-04-07 13:00:10.722581
493.19,493.54,467.415,462.1,505.8451,490.41,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001092658,8588978,395.66 - 539.0,1065191800832,11.953224,BRK-B,2025-04-07 13:01:12.906330
492.37,493.54,467.415,462.1,505.8451,489.24,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010908414,8603753,395.66 - 539.0,1063420755968,11.93335,BRK-B,2025-04-07 13:02:15.334582
493.07,493.54,467.415,462.1,505.8451,490.03,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010923923,8612885,395.66 - 539.0,1064932605952,11.950315,BRK-B,2025-04-07 13:03:17.738334
492.96,493.54,467.415,462.1,505.8451,490.03,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010921485,8635885,395.66 - 539.0,1064695037952,11.947649,BRK-B,2025-04-07 13:04:19.950527
491.7425,493.54,467.415,462.1,505.8451,490.04,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010894511,8653729,395.66 - 539.0,1062065471488,11.918141,BRK-B,2025-04-07 13:05:22.523960
490.9375,493.54,467.415,462.1,505.8451,490.62,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010876677,8662564,395.66 - 539.0,1060326866944,11.898631,BRK-B,2025-04-07 13:06:24.761931
491.795,493.54,467.415,462.1,505.8451,491.17,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010895674,8676658,395.66 - 539.0,1062178914304,11.9194145,BRK-B,2025-04-07 13:07:27.045525
491.74,493.54,467.415,462.1,505.8451,490.36,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010894455,8687915,395.66 - 539.0,1062060032000,11.91808,BRK-B,2025-04-07 13:08:29.242350
492.31,493.54,467.415,462.1,505.8451,490.81,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010907084,8697797,395.66 - 539.0,1063291191296,11.931895,BRK-B,2025-04-07 13:09:31.404650
493.75,493.54,467.415,462.1,505.8451,490.08,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010938988,8708551,395.66 - 539.0,1066401267712,11.966797,BRK-B,2025-04-07 13:10:33.744029
492.8867,493.54,467.415,462.1,505.8451,490.51,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010919861,8720721,395.66 - 539.0,1064536702976,11.945872,BRK-B,2025-04-07 13:11:35.881551
490.96,493.54,467.415,462.1,505.8451,490.58,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010877175,8732456,395.66 - 539.0,1060375429120,11.899177,BRK-B,2025-04-07 13:12:38.002063
492.425,493.54,467.415,462.1,505.8451,491.07,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010909631,8742821,395.66 - 539.0,1063539507200,11.934683,BRK-B,2025-04-07 13:13:40.341483
492.4249,493.54,467.415,462.1,505.8451,491.59,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001090963,8757489,395.66 - 539.0,1063539310592,11.934681,BRK-B,2025-04-07 13:14:42.574978
492.005,493.54,467.415,462.1,505.8451,492.0,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010900327,8776849,395.66 - 539.0,1062632423424,11.924503,BRK-B,2025-04-07 13:15:44.760968
492.37,493.54,467.415,462.1,505.8451,492.0,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010908414,8798531,395.66 - 539.0,1063420755968,11.93335,BRK-B,2025-04-07 13:16:46.879335
492.73,493.54,467.415,462.1,505.8451,491.71,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010916389,8815692,395.66 - 539.0,1064198340608,11.942076,BRK-B,2025-04-07 13:17:49.122254
492.69,493.54,467.415,462.1,505.8451,491.67,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010915503,8834729,395.66 - 539.0,1064111898624,11.941106,BRK-B,2025-04-07 13:18:51.751785
492.97,493.54,467.415,462.1,505.8451,492.54,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010921707,8852143,395.66 - 539.0,1064716664832,11.947892,BRK-B,2025-04-07 13:19:54.361013
492.68,493.54,467.415,462.1,505.8451,491.35,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010915281,8863633,395.66 - 539.0,1064090271744,11.940863,BRK-B,2025-04-07 13:20:56.472498
494.0699,493.54,467.415,462.1,505.8451,490.41,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010946074,8887702,395.66 - 539.0,1067092148224,11.974549,BRK-B,2025-04-07 13:21:59.041125
494.535,493.54,467.415,462.1,505.8451,491.51,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010958373,8921849,395.66 - 539.0,1068291129344,11.988004,BRK-B,2025-04-07 13:23:01.132353
493.61,493.54,467.415,462.1,505.8451,491.66,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010935885,8934718,395.66 - 539.0,1066098884608,11.963403,BRK-B,2025-04-07 13:24:04.132053
493.9175,493.54,467.415,462.1,505.8451,492.0,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010942699,8956590,395.66 - 539.0,1066763091968,11.970857,BRK-B,2025-04-07 13:25:06.589795
492.3899,493.54,467.415,462.1,505.8451,492.66,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010908855,8969294,395.66 - 539.0,1063463747584,11.933832,BRK-B,2025-04-07 13:26:09.048462
492.22,493.54,467.415,462.1,505.8451,491.35,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001090509,8986569,395.66 - 539.0,1063096811520,11.929714,BRK-B,2025-04-07 13:27:11.300948
491.4475,493.54,467.415,462.1,505.8451,490.5,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010887976,9002104,395.66 - 539.0,1061428330496,11.910992,BRK-B,2025-04-07 13:28:13.515731
491.39,493.54,467.415,462.1,505.8451,491.61,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010888918,9014481,395.66 - 539.0,1061520080896,11.912022,BRK-B,2025-04-07 13:29:15.969388
491.18,493.54,467.415,462.1,505.8451,491.5,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010890579,9034943,395.66 - 539.0,1061682151424,11.913839,BRK-B,2025-04-07 13:30:18.354807
491.19,493.54,467.415,462.1,505.8451,492.06,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010882271,9044714,395.66 - 539.0,1060872192000,11.904751,BRK-B,2025-04-07 13:31:20.842370
490.8613,493.54,467.415,462.1,505.8451,491.81,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010847265,9062947,395.66 - 539.0,1057459666944,11.866457,BRK-B,2025-04-07 13:32:22.967201
489.885,493.54,467.415,462.1,505.8451,491.81,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010853359,9086940,395.66 - 539.0,1058053685248,11.873122,BRK-B,2025-04-07 13:33:25.084836
490.2275,493.54,467.415,462.1,505.8451,492.31,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010860946,9103274,395.66 - 539.0,1058793390080,11.881423,BRK-B,2025-04-07 13:34:27.227367
490.7,493.54,467.415,462.1,505.8451,492.41,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,9121562,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 13:35:29.590396
490.505,493.54,467.415,462.1,505.8451,492.17,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010867094,9134761,395.66 - 539.0,1059392716800,11.888149,BRK-B,2025-04-07 13:36:32.025930
491.575,493.54,467.415,462.1,505.8451,494.31,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010888032,9147670,395.66 - 539.0,1061433769984,11.911053,BRK-B,2025-04-07 13:37:34.236978
491.7014,493.54,467.415,462.1,505.8451,493.83,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010893601,9154885,395.66 - 539.0,1061976670208,11.917145,BRK-B,2025-04-07 13:38:36.348150
491.2,493.54,467.415,462.1,505.8451,493.11,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010882493,9162094,395.66 - 539.0,1060893818880,11.904993,BRK-B,2025-04-07 13:39:38.480021
490.28,493.54,467.415,462.1,505.8451,493.03,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001086211,9178535,395.66 - 539.0,1058906767360,11.882695,BRK-B,2025-04-07 13:40:40.607310
491.94,493.54,467.415,462.1,505.8451,491.76,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010898887,9196487,395.66 - 539.0,1062492045312,11.922928,BRK-B,2025-04-07 13:41:42.739815
491.675,493.54,467.415,462.1,505.8451,491.5,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010893015,9209724,395.66 - 539.0,1061919653888,11.916505,BRK-B,2025-04-07 13:42:45.095014
491.911,493.54,467.415,462.1,505.8451,491.39,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010898245,9234852,395.66 - 539.0,1062429458432,11.922226,BRK-B,2025-04-07 13:43:47.253873
491.84,493.54,467.415,462.1,505.8451,491.04,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010896672,9256718,395.66 - 539.0,1062276038656,11.920505,BRK-B,2025-04-07 13:44:50.803272
490.375,493.54,467.415,462.1,505.8451,490.72,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010863993,9273353,395.66 - 539.0,1059090333696,11.884755,BRK-B,2025-04-07 13:45:53.932090
491.44,493.54,467.415,462.1,505.8451,490.09,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010887809,9291133,395.66 - 539.0,1061412143104,11.91081,BRK-B,2025-04-07 13:46:56.225268
490.7729,493.54,467.415,462.1,505.8451,489.47,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010873029,9301944,395.66 - 539.0,1059971334144,11.894642,BRK-B,2025-04-07 13:47:58.341160
491.17,493.54,467.415,462.1,505.8451,489.51,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010881828,9318207,395.66 - 539.0,1060829003776,11.904266,BRK-B,2025-04-07 13:49:00.648838
490.35,493.54,467.415,462.1,505.8451,489.92,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010863661,9326122,395.66 - 539.0,1059057958912,11.884393,BRK-B,2025-04-07 13:50:02.781770
490.3301,493.54,467.415,462.1,505.8451,490.5,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001086322,9335725,395.66 - 539.0,1059014967296,11.88391,BRK-B,2025-04-07 13:51:04.935508
489.3703,493.54,467.415,462.1,505.8451,490.29,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010841956,9353331,395.66 - 539.0,1056941998080,11.860647,BRK-B,2025-04-07 13:52:07.132104
489.39,493.54,467.415,462.1,505.8451,490.79,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010842392,9368724,395.66 - 539.0,1056984596480,11.861125,BRK-B,2025-04-07 13:53:09.293273
489.859,493.54,467.415,462.1,505.8451,491.11,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010852783,9378441,395.66 - 539.0,1057997520896,11.872492,BRK-B,2025-04-07 13:54:11.638494
488.51,493.54,467.415,462.1,505.8451,490.01,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010822896,9389500,395.66 - 539.0,1055083921408,11.839797,BRK-B,2025-04-07 13:55:26.116552
488.215,493.54,467.415,462.1,505.8451,491.23,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001081636,9405899,395.66 - 539.0,1054446780416,11.832647,BRK-B,2025-04-07 13:56:28.524928
488.91,493.54,467.415,462.1,505.8451,491.43,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010835656,9418520,395.66 - 539.0,1056327991296,11.853757,BRK-B,2025-04-07 13:57:30.722599
488.45,493.54,467.415,462.1,505.8451,491.67,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010821567,9429444,395.66 - 539.0,1054954356736,11.838343,BRK-B,2025-04-07 13:58:32.870260
488.869,493.54,467.415,462.1,505.8451,492.31,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001083085,9441848,395.66 - 539.0,1055859277824,11.848497,BRK-B,2025-04-07 13:59:35.025168
491.425,493.54,467.415,462.1,505.8451,491.2,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010887478,9457231,395.66 - 539.0,1061379702784,11.910446,BRK-B,2025-04-07 14:00:37.238033
490.125,493.54,467.415,462.1,505.8451,490.01,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010858676,9480969,395.66 - 539.0,1058572009472,11.878939,BRK-B,2025-04-07 14:01:39.397501
490.13,493.54,467.415,462.1,505.8451,491.23,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010858787,9495511,395.66 - 539.0,1058582822912,11.87906,BRK-B,2025-04-07 14:02:41.570123
489.4872,493.54,467.415,462.1,505.8451,489.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010844546,9503314,395.66 - 539.0,1057194508288,11.8634815,BRK-B,2025-04-07 14:03:43.692945
489.35,493.54,467.415,462.1,505.8451,490.91,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010841506,9513906,395.66 - 539.0,1056898154496,11.860156,BRK-B,2025-04-07 14:04:45.874266
489.7099,493.54,467.415,462.1,505.8451,490.33,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001084948,9526115,395.66 - 539.0,1057675476992,11.868878,BRK-B,2025-04-07 14:05:48.092455
488.975,493.54,467.415,462.1,505.8451,489.19,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010833198,9538757,395.66 - 539.0,1056088260608,11.851067,BRK-B,2025-04-07 14:06:50.586537
489.515,493.54,467.415,462.1,505.8451,488.78,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010845162,9549125,395.66 - 539.0,1057254539264,11.864155,BRK-B,2025-04-07 14:07:53.011727
488.935,493.54,467.415,462.1,505.8451,489.54,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010832312,9557604,395.66 - 539.0,1056001818624,11.850098,BRK-B,2025-04-07 14:08:55.362216
488.2599,493.54,467.415,462.1,505.8451,488.78,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010817355,9572111,395.66 - 539.0,1054543708160,11.833735,BRK-B,2025-04-07 14:09:58.050794
487.425,493.54,467.415,462.1,505.8451,488.46,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010798858,9598020,395.66 - 539.0,1052740550656,11.8135,BRK-B,2025-04-07 14:11:00.384047
487.005,493.54,467.415,462.1,505.8451,487.95,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010789552,9616745,395.66 - 539.0,1051833466880,11.803321,BRK-B,2025-04-07 14:12:02.537231
487.4184,493.54,467.415,462.1,505.8451,488.79,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010798711,9638067,395.66 - 539.0,1052726263808,11.81334,BRK-B,2025-04-07 14:13:04.649479
488.47,493.54,467.415,462.1,505.8451,488.25,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010822009,9661200,395.66 - 539.0,1054997544960,11.838827,BRK-B,2025-04-07 14:14:07.246244
487.86,493.54,467.415,462.1,505.8451,488.55,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010808494,9673173,395.66 - 539.0,1053680009216,11.824042,BRK-B,2025-04-07 14:15:09.612946
487.24,493.54,467.415,462.1,505.8451,490.07,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010794759,9688327,395.66 - 539.0,1052340977664,11.809016,BRK-B,2025-04-07 14:16:11.701172
487.965,493.54,467.415,462.1,505.8451,490.29,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010810822,9710787,395.66 - 539.0,1053906829312,11.826588,BRK-B,2025-04-07 14:17:14.110797
488.56,493.54,467.415,462.1,505.8451,489.67,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010824003,9723746,395.66 - 539.0,1055191924736,11.841008,BRK-B,2025-04-07 14:18:16.241342
488.622,493.54,467.415,462.1,505.8451,489.33,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010825377,9740401,395.66 - 539.0,1055325814784,11.842511,BRK-B,2025-04-07 14:19:18.376110
489.105,493.54,467.415,462.1,505.8451,489.29,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010836078,9753017,395.66 - 539.0,1056369016832,11.854218,BRK-B,2025-04-07 14:20:20.920037
487.58,493.54,467.415,462.1,505.8451,489.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010802292,9763152,395.66 - 539.0,1053075308544,11.817257,BRK-B,2025-04-07 14:21:23.201158
489.16,493.54,467.415,462.1,505.8451,488.88,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010837297,9779915,395.66 - 539.0,1056487833600,11.855551,BRK-B,2025-04-07 14:22:25.560018
488.4699,493.54,467.415,462.1,505.8451,488.83,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010822008,9788092,395.66 - 539.0,1054997348352,11.838825,BRK-B,2025-04-07 14:23:27.731997
488.29,493.54,467.415,462.1,505.8451,488.52,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010816914,9800262,395.66 - 539.0,1054500782080,11.833253,BRK-B,2025-04-07 14:24:29.841879
487.9399,493.54,467.415,462.1,505.8451,486.93,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010810265,9819752,395.66 - 539.0,1053852631040,11.82598,BRK-B,2025-04-07 14:25:31.992210
487.31,493.54,467.415,462.1,505.8451,487.07,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010796309,9836766,395.66 - 539.0,1052492169216,11.810713,BRK-B,2025-04-07 14:26:34.196753
487.05,493.54,467.415,462.1,505.8451,486.64,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010790549,9861245,395.66 - 539.0,1051930591232,11.804411,BRK-B,2025-04-07 14:27:36.586661
487.115,493.54,467.415,462.1,505.8451,487.57,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010791989,9873226,395.66 - 539.0,1052070969344,11.805986,BRK-B,2025-04-07 14:28:38.744568
487.195,493.54,467.415,462.1,505.8451,488.01,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010793762,9897814,395.66 - 539.0,1052243787776,11.807926,BRK-B,2025-04-07 14:29:40.903900
487.7,493.54,467.415,462.1,505.8451,487.72,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010804951,9922189,395.66 - 539.0,1053334503424,11.820166,BRK-B,2025-04-07 14:30:43.059907
489.0,493.54,467.415,462.1,505.8451,486.77,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010833752,9940715,395.66 - 539.0,1056142262272,11.851673,BRK-B,2025-04-07 14:31:45.178525
491.49,493.54,467.415,462.1,505.8451,487.98,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010889028,9956982,395.66 - 539.0,1061530894336,11.912143,BRK-B,2025-04-07 14:32:47.444677
